,年,週,年齡別,縣市,腸病毒急診就診人次
35749,2016,15,7-15,苗栗縣,1
35750,2016,16,0,桃園市,2
35751,2016,16,4-6,台中市,18
35752,2016,16,0,新竹市,2
35753,2016,17,0,桃園市,3
35754,2016,17,1-3,嘉義縣,10
35755,2016,17,4-6,台中市,14
35756,2016,17,0,花蓮縣,4
35757,2016,18,16+,苗栗縣,1
35758,2016,18,1-3,台北市,52
35759,2016,19,4-6,南投縣,2
35760,2016,19,0,新竹市,8
35761,2016,20,0,新北市,2
35762,2016,20,0,台南市,10
35763,2016,20,0,彰化縣,11
35764,2016,20,7-15,苗栗縣,6
35765,2016,21,16+,新竹市,3
35766,2016,22,16+,屏東縣,1
35767,2016,22,4-6,嘉義縣,15
35768,2016,22,7-15,高雄市,18
35769,2016,22,7-15,嘉義市,6
35770,2016,23,0,屏東縣,1
35771,2016,1,4-6,基隆市,2
35772,2016,2,7-15,屏東縣,3
35773,2016,3,16+,基隆市,1
35774,2016,3,1-3,宜蘭縣,2
35775,2016,3,4-6,桃園市,2
35776,2016,4,16+,宜蘭縣,1
35777,2016,4,4-6,台東縣,1
35778,2016,6,0,桃園市,2
35779,2016,6,7-15,基隆市,6
35780,2016,7,0,桃園市,2
35781,2016,7,7-15,基隆市,3
35782,2016,8,0,高雄市,1
35783,2016,8,1-3,台東縣,3
35784,2016,8,1-3,新竹市,7
35785,2016,9,16+,彰化縣,1
35786,2016,9,4-6,高雄市,1
35787,2016,10,4-6,雲林縣,1
35788,2016,11,1-3,嘉義市,3
35789,2016,16,4-6,台東縣,3
35790,2016,17,0,雲林縣,2
35791,2016,18,1-3,彰化縣,22
35792,2016,18,4-6,嘉義市,5
35793,2016,18,7-15,台東縣,1
35794,2014,35,1-3,宜蘭縣,9
35795,2014,35,1-3,花蓮縣,1
35796,2014,35,1-3,新北市,18
35797,2014,35,4-6,雲林縣,2
35798,2014,37,1-3,彰化縣,14
35799,2014,37,7-15,基隆市,2
35800,2014,38,0,台北市,3
35801,2014,38,7-15,台中市,3
35802,2014,39,0,台中市,3
35803,2014,39,0,基隆市,1
35804,2014,40,0,桃園市,1
35805,2014,43,1-3,苗栗縣,1
35806,2014,44,0,基隆市,1
35807,2014,48,0,台北市,1
35808,2014,48,1-3,桃園市,16
35809,2014,51,0,高雄市,2
35810,2014,52,1-3,台北市,15
35811,2014,52,4-6,嘉義縣,1
35812,2014,53,7-15,嘉義縣,1
35813,2015,2,4-6,嘉義縣,1
35814,2015,5,1-3,台南市,18
35815,2015,5,1-3,屏東縣,2
35816,2016,18,7-15,新竹市,2
35817,2016,19,1-3,苗栗縣,15
35818,2016,19,0,新竹縣,1
35819,2016,19,7-15,宜蘭縣,1
35820,2016,20,1-3,嘉義縣,23
35821,2016,20,0,宜蘭縣,2
35822,2016,21,16+,新北市,8
35823,2016,21,0,南投縣,1
35824,2016,22,7-15,桃園市,12
35825,2016,23,1-3,嘉義市,24
35826,2016,23,7-15,金門縣,3
35827,2016,24,1-3,高雄市,78
35828,2016,26,4-6,新竹市,7
35829,2016,26,4-6,新竹縣,2
35830,2016,27,4-6,新竹縣,2
35831,2016,28,7-15,花蓮縣,1
35832,2016,30,1-3,嘉義市,4
35833,2016,31,0,台中市,4
35834,2016,31,16+,台南市,1
35835,2016,32,4-6,台中市,10
35836,2016,32,0,新竹市,1
35837,2016,33,0,花蓮縣,1
35838,2015,8,1-3,基隆市,3
35839,2015,8,4-6,台北市,8
35840,2015,8,0,花蓮縣,1
35841,2015,8,0,雲林縣,2
35842,2015,8,7-15,宜蘭縣,2
35843,2015,10,16+,台北市,2
35844,2015,11,1-3,雲林縣,3
35845,2015,11,7-15,台北市,4
35846,2015,13,1-3,台南市,12
35847,2015,13,1-3,屏東縣,2
35848,2015,15,16+,台南市,1
35849,2015,17,1-3,台北市,38
35850,2015,17,1-3,嘉義縣,2
35851,2015,17,4-6,苗栗縣,1
35852,2015,17,7-15,金門縣,1
35853,2015,18,0,彰化縣,1
35854,2015,19,1-3,嘉義市,9
35855,2015,19,7-15,屏東縣,1
35856,2015,20,0,台南市,1
35857,2015,21,4-6,嘉義縣,2
35858,2015,21,0,高雄市,7
35859,2015,21,7-15,新竹市,2
35860,2015,22,4-6,台北市,26
35861,2016,34,1-3,台北市,35
35862,2016,34,0,屏東縣,1
35863,2016,34,0,新北市,3
35864,2016,35,0,高雄市,3
35865,2016,35,1-3,台中市,36
35866,2016,35,1-3,台南市,17
35867,2016,35,7-15,高雄市,10
35868,2016,37,1-3,新北市,13
35869,2016,38,16+,宜蘭縣,1
35870,2016,38,7-15,連江縣,1
35871,2016,39,1-3,屏東縣,11
35872,2016,40,16+,宜蘭縣,1
35873,2016,40,1-3,台中市,58
35874,2016,40,7-15,屏東縣,1
35875,2016,41,16+,台南市,5
35876,2016,41,16+,高雄市,2
35877,2016,41,1-3,嘉義市,19
35878,2016,41,4-6,嘉義縣,1
35879,2016,41,7-15,台南市,3
35880,2016,42,0,高雄市,3
35881,2016,43,1-3,台中市,66
35882,2016,44,7-15,高雄市,10
35883,2016,45,16+,南投縣,1
35884,2015,15,4-6,新竹市,4
35885,2015,16,0,桃園市,1
35886,2015,17,0,桃園市,1
35887,2015,18,0,高雄市,2
35888,2015,18,0,南投縣,1
35889,2015,18,0,嘉義市,2
35890,2015,19,16+,桃園市,1
35891,2015,19,7-15,桃園市,8
35892,2015,20,4-6,雲林縣,5
35893,2015,22,1-3,桃園市,76
35894,2015,22,1-3,高雄市,54
35895,2015,22,0,嘉義縣,1
35896,2015,22,7-15,嘉義縣,1
35897,2015,25,0,苗栗縣,2
35898,2015,26,16+,新竹市,3
35899,2015,27,7-15,新竹市,11
35900,2015,28,0,台中市,4
35901,2015,28,1-3,雲林縣,12
35902,2015,28,4-6,新北市,7
35903,2015,28,4-6,嘉義市,8
35904,2015,31,7-15,新北市,5
35905,2015,32,4-6,新北市,4
35906,2016,45,1-3,台南市,35
35907,2016,46,1-3,新北市,29
35908,2016,46,0,彰化縣,1
35909,2016,47,4-6,雲林縣,9
35910,2016,50,16+,台中市,2
35911,2016,50,4-6,新北市,19
35912,2016,50,7-15,台中市,7
35913,2016,51,1-3,新竹市,14
35914,2016,51,4-6,高雄市,9
35915,2016,52,0,桃園市,1
35916,2016,52,0,台東縣,1
35917,2017,1,1-3,苗栗縣,8
35918,2017,1,7-15,宜蘭縣,1
35919,2017,3,16+,新竹縣,1
35920,2017,4,1-3,宜蘭縣,9
35921,2017,5,1-3,宜蘭縣,14
35922,2017,6,1-3,澎湖縣,2
35923,2017,7,0,台南市,2
35924,2017,8,16+,台中市,2
35925,2017,8,0,台中市,5
35926,2017,8,7-15,台中市,4
35927,2017,9,1-3,花蓮縣,2
35928,2015,32,0,台中市,9
35929,2015,32,0,嘉義市,4
35930,2015,33,1-3,嘉義縣,9
35931,2015,33,4-6,彰化縣,2
35932,2015,34,1-3,屏東縣,8
35933,2015,35,4-6,宜蘭縣,2
35934,2015,36,16+,基隆市,2
35935,2015,36,1-3,宜蘭縣,3
35936,2015,36,4-6,桃園市,6
35937,2015,38,1-3,新竹市,9
35938,2015,39,16+,基隆市,3
35939,2015,39,4-6,桃園市,22
35940,2015,41,0,花蓮縣,1
35941,2015,41,0,嘉義縣,1
35942,2015,42,4-6,新北市,6
35943,2015,42,7-15,台中市,1
35944,2015,44,1-3,宜蘭縣,6
35945,2015,44,1-3,南投縣,3
35946,2015,44,4-6,雲林縣,5
35947,2015,44,7-15,嘉義縣,2
35948,2015,45,0,苗栗縣,1
35949,2015,46,1-3,雲林縣,21
35950,2015,47,1-3,彰化縣,29
35951,2014,10,4-6,台南市,1
35952,2014,10,0,桃園市,2
35953,2014,11,1-3,嘉義縣,1
35954,2014,12,0,新北市,2
35955,2014,12,1-3,屏東縣,3
35956,2014,12,4-6,高雄市,7
35957,2014,14,0,嘉義市,2
35958,2014,15,0,桃園市,2
35959,2014,15,7-15,嘉義市,3
35960,2014,16,16+,嘉義縣,3
35961,2014,16,4-6,宜蘭縣,1
35962,2014,16,7-15,基隆市,1
35963,2014,17,4-6,宜蘭縣,1
35964,2014,17,0,台北市,7
35965,2014,18,16+,桃園市,1
35966,2014,18,4-6,屏東縣,5
35967,2014,19,0,基隆市,1
35968,2014,20,16+,台中市,1
35969,2014,20,4-6,花蓮縣,1
35970,2014,20,4-6,桃園市,36
35971,2014,21,16+,台北市,10
35972,2014,21,1-3,新竹市,25
35973,2017,22,7-15,花蓮縣,1
35974,2017,24,1-3,澎湖縣,3
35975,2017,24,7-15,台南市,1
35976,2017,27,1-3,屏東縣,1
35977,2017,28,0,高雄市,4
35978,2017,28,0,新竹市,5
35979,2017,29,4-6,台中市,12
35980,2017,30,1-3,彰化縣,39
35981,2017,30,7-15,澎湖縣,1
35982,2017,32,4-6,基隆市,2
35983,2017,32,7-15,嘉義縣,1
35984,2017,33,16+,桃園市,3
35985,2017,35,16+,花蓮縣,1
35986,2017,35,0,台南市,5
35987,2017,36,1-3,金門縣,1
35988,2017,36,4-6,台中市,21
35989,2017,37,16+,台南市,4
35990,2017,37,4-6,台中市,28
35991,2017,38,1-3,南投縣,12
35992,2017,38,4-6,南投縣,3
35993,2017,38,4-6,新竹縣,1
35994,2017,38,0,台中市,17
35995,2017,38,7-15,台中市,11
35996,2016,7,16+,彰化縣,5
35997,2016,8,7-15,桃園市,2
35998,2016,9,7-15,雲林縣,1
35999,2016,11,1-3,南投縣,3
36000,2016,12,16+,台北市,13
36001,2016,12,0,屏東縣,1
36002,2016,14,1-3,嘉義縣,1
36003,2016,15,1-3,嘉義縣,2
36004,2016,16,16+,花蓮縣,1
36005,2016,16,1-3,苗栗縣,3
36006,2016,16,7-15,宜蘭縣,4
36007,2016,17,1-3,苗栗縣,8
36008,2016,17,0,澎湖縣,1
36009,2016,18,16+,台南市,1
36010,2016,18,1-3,基隆市,8
36011,2016,18,1-3,澎湖縣,5
36012,2016,18,4-6,台中市,18
36013,2016,18,4-6,台北市,17
36014,2016,18,0,台南市,5
36015,2016,18,0,新竹市,4
36016,2016,19,4-6,台東縣,3
36017,2016,21,0,屏東縣,1
36018,2016,23,0,彰化縣,4
36019,2016,23,4-6,新竹市,18
36020,2016,23,0,苗栗縣,4
36021,2016,23,7-15,宜蘭縣,5
36022,2016,24,0,台中市,6
36023,2016,25,0,台北市,23
36024,2016,25,0,桃園市,7
36025,2016,25,7-15,台北市,26
36026,2016,26,1-3,嘉義市,27
36027,2016,27,7-15,金門縣,2
36028,2016,28,1-3,嘉義縣,2
36029,2016,29,0,嘉義縣,2
36030,2016,29,16+,台東縣,1
36031,2016,29,1-3,嘉義市,10
36032,2016,29,4-6,花蓮縣,2
36033,2016,31,1-3,基隆市,10
36034,2016,32,7-15,台中市,4
36035,2016,33,4-6,屏東縣,2
36036,2016,33,7-15,台北市,8
36037,2016,34,1-3,澎湖縣,1
36038,2016,35,0,台北市,1
36039,2016,36,1-3,宜蘭縣,5
36040,2013,36,7-15,新竹市,3
36041,2013,37,1-3,雲林縣,11
36042,2013,37,7-15,台北市,1
36043,2013,38,0,新北市,6
36044,2013,39,0,桃園市,2
36045,2013,39,0,高雄市,7
36046,2013,39,7-15,台南市,4
36047,2013,39,7-15,彰化縣,4
36048,2013,40,0,台中市,2
36049,2013,40,1-3,雲林縣,10
36050,2013,42,1-3,屏東縣,6
36051,2013,42,4-6,基隆市,5
36052,2013,42,4-6,新竹市,4
36053,2013,42,4-6,彰化縣,6
36054,2013,43,16+,桃園市,1
36055,2013,43,0,台北市,5
36056,2013,43,0,台東縣,1
36057,2013,44,1-3,新竹縣,2
36058,2013,45,1-3,台東縣,4
36059,2013,45,1-3,新竹縣,1
36060,2013,47,4-6,南投縣,1
36061,2013,47,0,台南市,7
36062,2013,48,1-3,台北市,33
36063,2015,8,0,高雄市,1
36064,2015,9,4-6,台中市,5
36065,2015,10,1-3,苗栗縣,2
36066,2015,11,1-3,台南市,8
36067,2015,11,0,台北市,3
36068,2015,11,0,台東縣,1
36069,2015,13,1-3,苗栗縣,1
36070,2015,13,7-15,台北市,2
36071,2015,14,1-3,台北市,27
36072,2015,16,0,高雄市,1
36073,2015,16,0,苗栗縣,1
36074,2015,17,16+,台南市,1
36075,2015,18,1-3,高雄市,24
36076,2015,18,0,台中市,7
36077,2015,19,7-15,宜蘭縣,2
36078,2015,20,16+,花蓮縣,1
36079,2015,21,4-6,台北市,30
36080,2015,21,4-6,桃園市,17
36081,2015,21,7-15,雲林縣,1
36082,2015,22,4-6,嘉義縣,6
36083,2015,22,0,嘉義市,1
36084,2015,22,7-15,屏東縣,1
36085,2015,23,1-3,台北市,69
36086,2013,37,0,彰化縣,2
36087,2013,37,16+,苗栗縣,1
36088,2013,38,4-6,新竹市,3
36089,2013,39,0,宜蘭縣,2
36090,2013,40,7-15,花蓮縣,1
36091,2013,42,0,桃園市,5
36092,2013,42,7-15,台南市,7
36093,2013,43,1-3,南投縣,3
36094,2013,43,1-3,新北市,19
36095,2013,45,4-6,苗栗縣,2
36096,2013,46,0,基隆市,1
36097,2013,47,1-3,苗栗縣,4
36098,2013,48,7-15,基隆市,1
36099,2013,49,1-3,花蓮縣,6
36100,2013,49,0,基隆市,2
36101,2013,50,1-3,嘉義市,12
36102,2013,50,4-6,苗栗縣,1
36103,2013,50,7-15,南投縣,1
36104,2013,51,7-15,台北市,3
36105,2013,52,1-3,基隆市,4
36106,2013,52,1-3,雲林縣,3
36107,2013,52,4-6,台北市,18
36108,2016,36,1-3,苗栗縣,3
36109,2016,37,1-3,台中市,59
36110,2016,37,1-3,宜蘭縣,7
36111,2016,37,0,屏東縣,2
36112,2016,38,0,桃園市,1
36113,2016,38,0,新竹市,1
36114,2016,39,1-3,宜蘭縣,4
36115,2016,39,0,彰化縣,3
36116,2016,40,16+,南投縣,3
36117,2016,40,1-3,花蓮縣,2
36118,2016,40,1-3,苗栗縣,8
36119,2016,40,7-15,基隆市,1
36120,2016,41,1-3,雲林縣,5
36121,2016,42,0,雲林縣,1
36122,2016,42,1-3,嘉義市,13
36123,2016,42,7-15,台中市,5
36124,2016,43,4-6,雲林縣,3
36125,2016,43,7-15,台南市,7
36126,2016,43,7-15,嘉義市,2
36127,2016,44,0,台南市,2
36128,2016,44,1-3,新北市,15
36129,2016,44,4-6,基隆市,2
36130,2016,45,0,台南市,1
36131,2014,27,0,彰化縣,6
36132,2014,28,0,花蓮縣,1
36133,2014,29,16+,台北市,1
36134,2014,29,1-3,高雄市,60
36135,2014,29,0,台北市,10
36136,2014,30,0,台中市,2
36137,2014,30,1-3,澎湖縣,3
36138,2014,32,0,高雄市,3
36139,2014,33,1-3,澎湖縣,2
36140,2014,34,1-3,台北市,28
36141,2014,34,1-3,基隆市,5
36142,2014,34,0,雲林縣,3
36143,2014,35,4-6,台南市,3
36144,2014,37,1-3,苗栗縣,1
36145,2014,38,4-6,台中市,8
36146,2014,40,4-6,台東縣,1
36147,2014,40,0,台南市,3
36148,2014,41,1-3,台中市,16
36149,2014,42,16+,桃園市,1
36150,2014,44,4-6,台南市,2
36151,2014,44,7-15,新北市,2
36152,2014,45,4-6,台南市,2
36153,2016,45,1-3,新北市,26
36154,2016,48,1-3,新竹市,14
36155,2016,48,0,台中市,8
36156,2016,50,0,台南市,3
36157,2016,50,4-6,台東縣,1
36158,2016,50,0,花蓮縣,1
36159,2016,51,1-3,南投縣,6
36160,2017,1,4-6,台中市,11
36161,2017,1,4-6,花蓮縣,1
36162,2017,1,7-15,彰化縣,1
36163,2017,2,0,台中市,2
36164,2017,2,16+,台北市,10
36165,2017,3,4-6,南投縣,1
36166,2017,5,1-3,彰化縣,15
36167,2017,6,1-3,台北市,12
36168,2017,6,4-6,新竹縣,1
36169,2017,6,7-15,台中市,2
36170,2017,7,16+,台中市,1
36171,2017,7,1-3,台北市,11
36172,2017,7,1-3,桃園市,15
36173,2017,7,4-6,新北市,3
36174,2017,8,7-15,新北市,2
36175,2017,39,16+,台南市,9
36176,2017,40,7-15,桃園市,7
36177,2017,41,0,台北市,6
36178,2017,41,0,桃園市,2
36179,2017,41,16+,新竹市,4
36180,2017,41,7-15,新北市,9
36181,2017,43,4-6,澎湖縣,1
36182,2017,43,0,台南市,5
36183,2017,43,7-15,雲林縣,3
36184,2017,44,1-3,台南市,24
36185,2017,44,4-6,台南市,5
36186,2017,44,0,桃園市,5
36187,2017,46,1-3,台東縣,1
36188,2017,47,1-3,台東縣,3
36189,2017,48,16+,基隆市,1
36190,2017,48,1-3,屏東縣,4
36191,2017,48,4-6,屏東縣,1
36192,2017,50,16+,台中市,5
36193,2017,50,1-3,台南市,15
36194,2017,50,1-3,桃園市,11
36195,2017,51,1-3,南投縣,1
36196,2017,51,1-3,新北市,12
36197,2016,15,4-6,宜蘭縣,1
36198,2016,16,4-6,桃園市,9
36199,2016,16,4-6,高雄市,15
36200,2016,17,0,彰化縣,3
36201,2016,19,1-3,宜蘭縣,10
36202,2016,19,4-6,新竹市,7
36203,2016,20,16+,嘉義縣,1
36204,2016,20,1-3,新北市,29
36205,2016,20,4-6,新竹縣,1
36206,2016,20,4-6,澎湖縣,2
36207,2016,21,7-15,嘉義縣,5
36208,2016,22,1-3,澎湖縣,4
36209,2016,22,0,台南市,11
36210,2016,22,0,新竹市,7
36211,2016,22,7-15,台北市,28
36212,2016,23,0,南投縣,1
36213,2016,23,16+,嘉義市,3
36214,2016,23,1-3,台南市,73
36215,2016,23,1-3,金門縣,3
36216,2016,23,1-3,屏東縣,16
36217,2016,24,0,屏東縣,2
36218,2016,25,0,屏東縣,10
36219,2016,42,4-6,基隆市,1
36220,2016,43,7-15,新竹市,1
36221,2016,45,1-3,彰化縣,43
36222,2016,45,4-6,桃園市,7
36223,2016,46,0,高雄市,2
36224,2016,46,16+,台中市,6
36225,2016,46,1-3,澎湖縣,4
36226,2016,46,0,台南市,4
36227,2016,47,0,高雄市,2
36228,2016,47,16+,台中市,1
36229,2016,47,1-3,桃園市,45
36230,2016,48,1-3,嘉義市,18
36231,2016,48,0,嘉義縣,1
36232,2016,48,7-15,台中市,10
36233,2016,49,1-3,台東縣,2
36234,2016,49,1-3,新竹縣,1
36235,2016,49,4-6,南投縣,5
36236,2016,49,0,台中市,9
36237,2016,50,0,新竹市,2
36238,2016,50,1-3,基隆市,9
36239,2016,50,4-6,台北市,38
36240,2016,50,0,雲林縣,1
36241,2016,51,16+,花蓮縣,6
36242,2017,9,0,台中市,4
36243,2017,10,1-3,新北市,5
36244,2017,12,0,台北市,1
36245,2017,12,1-3,澎湖縣,1
36246,2017,13,1-3,彰化縣,5
36247,2017,13,4-6,高雄市,3
36248,2017,13,4-6,嘉義市,2
36249,2017,14,1-3,台中市,10
36250,2017,14,0,屏東縣,2
36251,2017,14,0,彰化縣,1
36252,2017,14,7-15,彰化縣,1
36253,2017,15,1-3,宜蘭縣,2
36254,2017,16,4-6,雲林縣,1
36255,2017,17,1-3,屏東縣,3
36256,2017,17,4-6,雲林縣,1
36257,2017,18,16+,彰化縣,1
36258,2017,18,4-6,宜蘭縣,1
36259,2017,18,0,高雄市,3
36260,2017,20,1-3,苗栗縣,13
36261,2017,21,0,台中市,2
36262,2017,23,16+,台南市,1
36263,2017,23,1-3,宜蘭縣,6
36264,2017,23,0,彰化縣,3
36265,2017,24,7-15,台北市,4
36266,2017,26,0,台南市,1
36267,2017,28,4-6,高雄市,10
36268,2017,29,7-15,澎湖縣,3
36269,2017,31,16+,新北市,5
36270,2017,32,4-6,宜蘭縣,5
36271,2017,32,4-6,嘉義縣,3
36272,2017,32,0,基隆市,2
36273,2017,32,7-15,高雄市,4
36274,2017,32,7-15,基隆市,1
36275,2017,33,0,台南市,2
36276,2017,34,0,台北市,12
36277,2017,34,7-15,新竹縣,1
36278,2017,35,0,台中市,6
36279,2017,35,16+,桃園市,6
36280,2017,35,7-15,桃園市,4
36281,2017,36,16+,台東縣,2
36282,2017,36,4-6,新竹市,5
36283,2017,36,7-15,澎湖縣,1
36284,2017,37,1-3,高雄市,72
36285,2017,37,7-15,澎湖縣,1
36286,2017,38,4-6,雲林縣,11
36287,2014,16,4-6,新竹市,3
36288,2014,17,4-6,雲林縣,12
36289,2014,18,1-3,花蓮縣,2
36290,2014,18,1-3,雲林縣,24
36291,2014,18,7-15,高雄市,9
36292,2014,18,7-15,新竹市,1
36293,2014,19,1-3,嘉義市,46
36294,2014,19,4-6,嘉義市,11
36295,2014,20,1-3,苗栗縣,9
36296,2014,22,0,雲林縣,2
36297,2014,22,1-3,新北市,54
36298,2014,22,4-6,基隆市,11
36299,2014,23,16+,新北市,1
36300,2014,23,7-15,台北市,51
36301,2014,26,16+,台南市,1
36302,2014,26,7-15,苗栗縣,3
36303,2014,27,0,高雄市,4
36304,2014,29,1-3,澎湖縣,3
36305,2014,30,4-6,宜蘭縣,1
36306,2014,30,4-6,連江縣,1
36307,2014,30,0,台北市,11
36308,2014,30,7-15,台南市,7
36309,2014,31,0,基隆市,3
36310,2017,9,1-3,台南市,7
36311,2017,9,4-6,新北市,1
36312,2017,10,4-6,基隆市,1
36313,2017,11,7-15,台南市,1
36314,2017,14,1-3,宜蘭縣,5
36315,2017,15,1-3,苗栗縣,3
36316,2017,15,0,彰化縣,1
36317,2017,16,1-3,雲林縣,1
36318,2017,20,16+,基隆市,1
36319,2017,20,7-15,彰化縣,2
36320,2017,21,0,台北市,5
36321,2017,22,16+,新北市,2
36322,2017,22,4-6,台南市,5
36323,2017,22,0,台東縣,1
36324,2017,23,7-15,台南市,4
36325,2017,24,4-6,彰化縣,5
36326,2017,24,0,宜蘭縣,3
36327,2017,24,7-15,桃園市,2
36328,2017,26,0,花蓮縣,2
36329,2017,27,0,新竹市,3
36330,2017,27,1-3,南投縣,7
36331,2017,28,1-3,新北市,35
36332,2017,28,4-6,基隆市,4
36333,2017,4,0,彰化縣,3
36334,2017,4,0,雲林縣,1
36335,2017,5,1-3,嘉義縣,3
36336,2017,5,7-15,宜蘭縣,6
36337,2017,6,0,桃園市,1
36338,2017,6,0,台北市,2
36339,2017,6,0,桃園市,5
36340,2017,6,7-15,彰化縣,3
36341,2017,7,4-6,嘉義縣,1
36342,2017,7,0,台北市,2
36343,2017,7,7-15,嘉義市,1
36344,2017,9,0,桃園市,1
36345,2017,9,0,彰化縣,1
36346,2017,10,1-3,苗栗縣,2
36347,2017,10,4-6,彰化縣,4
36348,2017,11,4-6,苗栗縣,2
36349,2017,12,4-6,屏東縣,2
36350,2017,13,16+,彰化縣,4
36351,2017,13,1-3,苗栗縣,5
36352,2017,16,7-15,花蓮縣,1
36353,2017,18,4-6,新北市,3
36354,2017,18,0,台中市,2
36355,2015,14,7-15,新竹市,2
36356,2015,15,1-3,雲林縣,7
36357,2015,16,7-15,基隆市,2
36358,2015,18,16+,新北市,1
36359,2015,19,16+,高雄市,4
36360,2015,19,1-3,花蓮縣,3
36361,2015,19,7-15,高雄市,2
36362,2015,20,16+,澎湖縣,1
36363,2015,20,1-3,彰化縣,45
36364,2015,20,4-6,嘉義市,10
36365,2015,21,1-3,苗栗縣,12
36366,2015,22,0,桃園市,11
36367,2015,23,7-15,彰化縣,13
36368,2015,24,1-3,嘉義市,19
36369,2015,24,4-6,新竹市,12
36370,2015,24,0,金門縣,1
36371,2015,26,4-6,南投縣,5
36372,2015,26,0,台中市,5
36373,2015,27,4-6,南投縣,5
36374,2015,27,4-6,新北市,11
36375,2015,27,0,台中市,10
36376,2015,28,1-3,台北市,58
36377,2015,28,1-3,桃園市,47
36378,2016,21,0,高雄市,2
36379,2016,21,1-3,台中市,61
36380,2016,22,0,桃園市,10
36381,2016,22,7-15,雲林縣,1
36382,2016,23,7-15,屏東縣,4
36383,2016,24,0,嘉義市,3
36384,2016,24,7-15,新北市,7
36385,2016,25,0,花蓮縣,1
36386,2016,27,0,基隆市,1
36387,2016,27,0,雲林縣,2
36388,2016,27,4-6,雲林縣,5
36389,2016,28,4-6,台南市,14
36390,2016,28,0,雲林縣,1
36391,2016,28,0,彰化縣,7
36392,2016,29,4-6,新竹市,10
36393,2016,31,16+,台北市,12
36394,2016,31,0,高雄市,14
36395,2016,31,7-15,台北市,11
36396,2016,32,0,新竹市,1
36397,2016,32,1-3,彰化縣,21
36398,2016,32,4-6,台北市,9
36399,2016,32,7-15,新竹市,1
36400,2015,24,0,台北市,3
36401,2015,24,16+,新竹市,3
36402,2015,25,16+,高雄市,2
36403,2015,25,16+,嘉義市,1
36404,2015,26,0,宜蘭縣,2
36405,2015,26,7-15,台北市,19
36406,2015,27,7-15,桃園市,8
36407,2015,28,16+,台北市,3
36408,2015,28,16+,台南市,2
36409,2015,28,1-3,金門縣,1
36410,2015,28,0,彰化縣,5
36411,2015,29,1-3,苗栗縣,9
36412,2015,29,4-6,苗栗縣,4
36413,2015,30,1-3,台北市,48
36414,2015,31,4-6,基隆市,1
36415,2015,31,4-6,新北市,8
36416,2015,31,7-15,台中市,6
36417,2015,32,4-6,南投縣,1
36418,2015,32,4-6,新竹縣,2
36419,2015,33,4-6,台南市,16
36420,2015,33,0,桃園市,3
36421,2015,33,7-15,新北市,1
36422,2015,29,16+,宜蘭縣,1
36423,2015,29,1-3,新北市,18
36424,2015,29,1-3,新竹市,27
36425,2015,29,4-6,南投縣,2
36426,2015,29,4-6,基隆市,5
36427,2015,30,1-3,台中市,47
36428,2015,30,1-3,金門縣,1
36429,2015,30,0,屏東縣,2
36430,2015,31,16+,台南市,2
36431,2015,31,7-15,台南市,3
36432,2015,32,16+,新北市,1
36433,2015,32,0,台東縣,1
36434,2015,33,0,屏東縣,3
36435,2015,34,1-3,苗栗縣,3
36436,2015,34,7-15,台北市,4
36437,2015,35,1-3,苗栗縣,3
36438,2015,36,0,花蓮縣,1
36439,2015,36,1-3,屏東縣,13
36440,2015,36,1-3,新竹市,12
36441,2015,36,4-6,基隆市,2
36442,2015,37,0,台南市,3
36443,2015,37,1-3,屏東縣,16
36444,2016,44,1-3,高雄市,35
36445,2016,44,7-15,台中市,5
36446,2016,45,16+,嘉義縣,1
36447,2016,45,7-15,金門縣,2
36448,2016,47,0,彰化縣,1
36449,2016,47,16+,苗栗縣,2
36450,2016,47,4-6,澎湖縣,6
36451,2016,47,7-15,宜蘭縣,1
36452,2016,48,1-3,彰化縣,39
36453,2016,49,4-6,新竹縣,1
36454,2016,50,0,新北市,2
36455,2016,50,1-3,桃園市,45
36456,2016,52,16+,雲林縣,2
36457,2016,52,7-15,彰化縣,3
36458,2017,2,16+,南投縣,1
36459,2017,2,16+,新北市,2
36460,2017,2,7-15,新北市,1
36461,2017,3,0,彰化縣,5
36462,2017,4,1-3,苗栗縣,6
36463,2017,6,1-3,新竹縣,1
36464,2017,6,1-3,彰化縣,9
36465,2017,8,7-15,台北市,1
36466,2016,19,1-3,新竹縣,2
36467,2016,19,4-6,新竹縣,1
36468,2016,19,7-15,台中市,6
36469,2016,21,16+,嘉義縣,1
36470,2016,21,4-6,宜蘭縣,9
36471,2016,21,0,台東縣,2
36472,2016,21,0,基隆市,3
36473,2016,21,7-15,基隆市,4
36474,2016,22,7-15,嘉義縣,2
36475,2016,23,0,新竹市,1
36476,2016,24,7-15,台北市,31
36477,2016,24,7-15,台東縣,1
36478,2016,25,7-15,台東縣,7
36479,2016,25,7-15,台南市,15
36480,2016,26,0,高雄市,7
36481,2016,26,1-3,彰化縣,46
36482,2016,27,0,高雄市,4
36483,2016,27,1-3,台中市,58
36484,2016,28,4-6,雲林縣,4
36485,2016,28,0,新竹市,4
36486,2016,28,7-15,屏東縣,1
36487,2016,29,1-3,台中市,58
36488,2015,30,0,宜蘭縣,1
36489,2015,30,4-6,台南市,13
36490,2015,30,0,桃園市,6
36491,2015,30,7-15,雲林縣,1
36492,2015,31,0,花蓮縣,2
36493,2015,32,1-3,連江縣,1
